date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:09:04	69917/69917	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-1111d%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery-3.3.1.min.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery-3.3.1.min.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:04	692/692	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-2b4%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/theme-change.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/theme-change.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:05	8833/8833	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-2281%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery.waypoints.min.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery.waypoints.min.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:05	2936/2936	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-b78%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery.countup.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/jquery.countup.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:05	90057/90057	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-15fc9%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/owl.carousel.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/owl.carousel.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:06	58072/58072	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260eda065-e2d8%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/bootstrap.min.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/js/bootstrap.min.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2002%20Oct%202025%2007:09:06%20GMT	https://p.w3layouts.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:07	10118/10118	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Oct%202025%2007:09:06%20GMT	https://p.w3layouts.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/4687995f25e1/main.js?	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/cdn-cgi/challenge-platform/h/g/scripts/jsd/4687995f25e1/maind41d.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/index.html?_gl=1*5tmmy6*_ga*MTc1MzUwMTIzNC4xNzU5Mzg4NTc1*_ga_EGV5GTJEP5*czE3NTkzODg1NzUkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_9HSZ46TKMQ*czE3NTkzODg1NzQkbzEkZzEkdDE3NTkzODg3MTYkajQkbDAkaDA.*_ga_FFZF56TTWE*czE3NTkzODg1NzYkbzEkZzEkdDE3NTkzODg3MTYkajYkbDAkaDA.&_ga=2.143735733.1233528207.1759388576-1753501234.1759388575)
15:09:08	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-21676%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.eot	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:08	136822/136822	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-21676%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.eot?	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400d41d.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:08	78472/78472	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-13288%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.woff2	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.woff2	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:09	92136/92136	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2260eda065-167e8%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.woff	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.woff	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:09	136516/136516	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-21544%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.ttf	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.ttf	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:10	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260eda065-b6819%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.svg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-brands-400.svg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:11	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-862e%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.eot	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:11	34350/34350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-862e%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.eot?	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400d41d.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:12	13588/13588	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-3514%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.woff2	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.woff2	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:12	16776/16776	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2260eda065-4188%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.woff	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.woff	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:13	34052/34052	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-8504%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.ttf	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.ttf	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:13	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260eda065-2354a%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.svg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-regular-400.svg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:13	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-3200e%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.eot	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:14	204814/204814	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260eda065-3200e%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.eot?	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900d41d.eot	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:14	80252/80252	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-1397c%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.woff2	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.woff2	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:15	104280/104280	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2260eda065-19758%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.woff	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.woff	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:15	204528/204528	---M--	200	added ('OK')	application/octet-stream	etag:%2260eda065-31ef0%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.ttf	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.ttf	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:16	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260eda065-e0047%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.svg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/webfonts/fa-solid-900.svg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:17	243659/243659	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-3b7cb%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner1.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:17	54828/54828	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-d62c%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ab2.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ab2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:17	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2002%20Oct%202025%2007:09:17%20GMT	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/owl.video.play.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/owl.video.play.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:19	261652/261652	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-3fe14%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner3.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/css/style-liberty.css)
15:09:20	17651/17651	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-44f3%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/team4.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/team4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/about.html)
15:09:20	4/4	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Oct%202025%2007:09:20%20GMT	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/course.html	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/course.html	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/courses.html)
15:09:20	62752/62752	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-f520%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ab3.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ab3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/courses.html)
15:09:21	198755/198755	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-30863%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner2.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/banner2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/courses.html)
15:09:23	31745/31745	---MC-	200	added ('OK')	image/jpeg	etag:W/%2260eda065-7c01%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/b5.jpg	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/b5.jpg	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/courses.html)
15:09:24	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2002%20Oct%202025%2007:09:23%20GMT	https://p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/landing-single.html)
15:09:24	636/636	---MC-	200	added ('OK')	image/png	etag:W/%2260eda065-27c%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/logo-icon.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/logo-icon.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/email-template.html)
15:09:25	791/791	---MC-	200	added ('OK')	image/png	etag:W/%2260eda065-317%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/fb.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/fb.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/email-template.html)
15:09:25	939/939	---MC-	200	added ('OK')	image/png	etag:W/%2260eda065-3ab%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/tw.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/tw.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/email-template.html)
15:09:26	1050/1050	---MC-	200	added ('OK')	image/png	etag:W/%2260eda065-41a%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ins.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/ins.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/email-template.html)
15:09:28	1015/1015	---MC-	200	added ('OK')	image/png	etag:W/%2260eda065-3f7%22	https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/media-img.png	C:/Users/arena/OneDrive/Desktop/TEMPLATES/TRJ/p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/assets/images/media-img.png	(from https://p.w3layouts.com/demos_new/template_demo/13-07-2021/edukator-liberty-demo_Free/199581931/web/elements.html)
